"wdpa_id","screenname","status","stage","name_en","threat_category","threat_sub_category","rating","inside_site","outside_site","assessment_version_id","assessment_cycle"
"5000","elena","Completed","Published","Tasmanian Wilderness","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","High Threat","1","0","5578","2014"
"145579","elena","Completed","Published","Macquarie Island","Biological Resource Use","Fishing / Harvesting Aquatic Resources","Very Low Threat","1","1","5580","2014"
"145579","elena","Completed","Published","Macquarie Island","Other","Other","High Threat","0","0","5580","2014"
"145579","elena","Completed","Published","Macquarie Island","Pollution","Solid Waste","Very Low Threat","1","0","5580","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Agriculture and Aquaculture","Livestock Farming / Grazing","Very Low Threat","1","1","5581","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Human Intrusions and Disturbance","War, Civil Unrest/ Military Exercises","Very Low Threat","1","0","5581","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Natural System Modifications","Fire/ Fire Suppression","Low Threat","1","0","5581","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Pollution","Solid Waste","Very Low Threat","1","0","5581","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Climate Change and Severe Weather","Habitat Shifting/ Alteration","High Threat","1","1","5581","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Residential and Commercial Development","Commercial/ Industrial Areas","Very Low Threat","0","1","5581","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Pollution","Industrial/ Military Effluents","Data Deficient","1","1","5581","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Residential and Commercial Development","Tourism/ Recreation Areas","High Threat","0","1","5581","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Biological Resource Use","Fishing / Harvesting Aquatic Resources","High Threat","1","1","5581","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Energy Production and Mining","Mining/ Quarrying","Low Threat","1","0","5581","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","High Threat","1","0","5581","2014"
"555542338","elena","Completed","Published","Ningaloo Coast","Climate Change and Severe Weather","Storms/Flooding","Very Low Threat","1","1","5581","2014"
"198293","elena","Completed","Published","Atlantic Forest Southeast Reserves","Other","Other","Very High Threat","1","1","5584","2014"
"198293","elena","Completed","Published","Atlantic Forest Southeast Reserves","Agriculture and Aquaculture","Crop production","Very High Threat","1","1","5584","2014"
"198293","elena","Completed","Published","Atlantic Forest Southeast Reserves","Biological Resource Use","Logging/ Wood Harvesting","Very High Threat","1","1","5584","2014"
"198293","elena","Completed","Published","Atlantic Forest Southeast Reserves","Biological Resource Use","Poaching","Very High Threat","1","1","5584","2014"
"198293","elena","Completed","Published","Atlantic Forest Southeast Reserves","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","High Threat","1","0","5584","2014"
"198293","elena","Completed","Published","Atlantic Forest Southeast Reserves","Residential and Commercial Development","Housing/ Urban Areas","Very High Threat","1","1","5584","2014"
"198293","elena","Completed","Published","Atlantic Forest Southeast Reserves","Residential and Commercial Development","Tourism/ Recreation Areas","Very High Threat","1","1","5584","2014"
"198293","elena","Completed","Published","Atlantic Forest Southeast Reserves","Transportation and Service Corridors","Roads/ Railroads","Very High Threat","1","1","5584","2014"
"124385","remco","Completed","Published","W-Arly-Pendjari Complex","Biological Resource Use","Poaching","High Threat","1","1","5553","2014"
"124385","remco","Completed","Published","W-Arly-Pendjari Complex","Biological Resource Use","Hunting (commercial/subsistence)","High Threat","1","1","5553","2014"
"67725","elena","Completed","Published","Komodo National Park","Biological Resource Use","Other Biological Resource Use","High Threat","1","0","5591","2014"
"67725","elena","Completed","Published","Komodo National Park","Biological Resource Use","Fishing / Harvesting Aquatic Resources","High Threat","1","0","5591","2014"
"67725","elena","Completed","Published","Komodo National Park","Biological Resource Use","Poaching","High Threat","1","0","5591","2014"
"900881","remco","Completed","Published","Three Parallel Rivers of Yunnan Protected Areas","Energy Production and Mining","Mining/ Quarrying","High Threat","1","1","5587","2014"
"900881","remco","Completed","Published","Three Parallel Rivers of Yunnan Protected Areas","Natural System Modifications","Dams/ Water Management or Use","Very High Threat","0","1","5587","2014"
"900881","remco","Completed","Published","Three Parallel Rivers of Yunnan Protected Areas","Energy Production and Mining","Renewable Energy","Very High Threat","0","1","5587","2014"
"900881","remco","Completed","Published","Three Parallel Rivers of Yunnan Protected Areas","Social/ Cultural Changes","Identity/ Social Cohesion/ Changes in local population and community","High Threat","0","1","5587","2014"
"900881","remco","Completed","Published","Three Parallel Rivers of Yunnan Protected Areas","Biological Resource Use","Other Biological Resource Use","High Threat","1","1","5587","2014"
"900881","remco","Completed","Published","Three Parallel Rivers of Yunnan Protected Areas","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","0","5587","2014"
"900881","remco","Completed","Published","Three Parallel Rivers of Yunnan Protected Areas","Transportation and Service Corridors","Roads/ Railroads","High Threat","0","1","5587","2014"
"67725","elena","Completed","Published","Komodo National Park","Transportation and Service Corridors","Shipping Lanes","High Threat","1","0","5591","2014"
"67725","elena","Completed","Published","Komodo National Park","Biological Resource Use","Fishing / Harvesting Aquatic Resources","High Threat","1","1","5591","2014"
"67725","elena","Completed","Published","Komodo National Park","Pollution","Household Sewage/ Urban Waste Water","Low Threat","0","1","5591","2014"
"555556047","elena","Completed","Published","Mount Etna","Agriculture and Aquaculture","Livestock Farming / Grazing","Low Threat","0","1","5598","2014"
"555577556","elena","Completed","Published","Stevns Klint","Energy Production and Mining","Mining/ Quarrying","Low Threat","0","1","5595","2014"
"555577556","elena","Completed","Published","Stevns Klint","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","0","5595","2014"
"9617","elena","Completed","Published","Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","High Threat","1","1","5596","2014"
"9617","elena","Completed","Published","Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve","Transportation and Service Corridors","Roads/ Railroads","Low Threat","1","1","5596","2014"
"9617","elena","Completed","Published","Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve","Biological Resource Use","Fishing / Harvesting Aquatic Resources","Low Threat","1","1","5596","2014"
"9617","elena","Completed","Published","Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve","Pollution","Solid Waste","Low Threat","1","1","5596","2014"
"9617","elena","Completed","Published","Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve","Pollution","Household Sewage/ Urban Waste Water","Low Threat","1","1","5596","2014"
"9617","elena","Completed","Published","Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve","Energy Production and Mining","Mining/ Quarrying","Data Deficient","0","1","5596","2014"
"555556047","elena","Completed","Published","Mount Etna","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","1","5598","2014"
"555556047","elena","Completed","Published","Mount Etna","Pollution","Solid Waste","Very Low Threat","0","1","5598","2014"
"902489","elena","Completed","Published","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Energy Production and Mining","Mining/ Quarrying","Low Threat","1","1","5600","2014"
"902489","elena","Completed","Published","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Social/ Cultural Changes","Changes in traditional ways of life and knowledge systems","Very Low Threat","1","1","5600","2014"
"902489","elena","Completed","Published","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","Very Low Threat","0","1","5600","2014"
"902489","elena","Completed","Published","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","1","5600","2014"
"902489","elena","Completed","Published","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Pollution","Water Pollution","Low Threat","1","1","5600","2014"
"902489","elena","Completed","Published","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","Very Low Threat","1","1","5600","2014"
"61609","elena","Completed","Published","Bwindi Impenetrable National Park","Natural System Modifications","Fire/ Fire Suppression","Low Threat","1","0","5601","2014"
"61609","elena","Completed","Published","Bwindi Impenetrable National Park","Other","Other","Low Threat","1","0","5601","2014"
"61609","elena","Completed","Published","Bwindi Impenetrable National Park","Biological Resource Use","Poaching","Low Threat","1","0","5601","2014"
"61609","elena","Completed","Published","Bwindi Impenetrable National Park","Biological Resource Use","Other Biological Resource Use","Low Threat","1","0","5601","2014"
"61609","elena","Completed","Published","Bwindi Impenetrable National Park","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","Low Threat","1","0","5601","2014"
"61609","elena","Completed","Published","Bwindi Impenetrable National Park","Transportation and Service Corridors","Roads/ Railroads","Low Threat","1","0","5601","2014"
