"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","trend","state_","is_biodiv_whval","assessment_cycle"
"903137","5714","elena","Completed","Published","Saryarka – Steppe and Lakes of Northern Kazakhstan","Bird migration","9","Stable","Low Concern","0","2014"
"903137","5714","elena","Completed","Published","Saryarka – Steppe and Lakes of Northern Kazakhstan","Exceptional diversity of flora","10","Stable","Low Concern","0","2014"
"900628","5720","elena","Completed","Published","Alejandro de Humboldt National Park","Evolution of communities and species","9","Improving","Low Concern","0","2014"
"900628","5720","elena","Completed","Published","Alejandro de Humboldt National Park","Diversity of habitats and species","10","Improving","Low Concern","0","2014"
"93291","5725","elena","Completed","Published","Carlsbad Caverns National Park","Geological features","8","Stable","Good","0","2014"
"93291","5725","elena","Completed","Published","Carlsbad Caverns National Park","Rare and unique speleothems","7","Stable","Low Concern","0","2014"
"67730","5731","elena","Completed","Published","Fraser Island","Largest unconfined aquifer and perched freshwater dune lakes","7","Stable","Low Concern","0","2014"
"2016","5728","elena","Completed","Published","Plitvice Lakes National Park","Natural travertine dams","8","Stable","Low Concern","0","2014"
"2016","5728","elena","Completed","Published","Plitvice Lakes National Park","Exceptional aesthetic value","7","Stable","Good","0","2014"
"2016","5728","elena","Completed","Published","Plitvice Lakes National Park","Forest ecosystems","9","Stable","Low Concern","0","2014"
"168241","5732","elena","Completed","Published","Golden Mountains of Altai","Freshwater ecosystems","10","Stable","Low Concern","0","2014"
"168241","5732","elena","Completed","Published","Golden Mountains of Altai","Terrestrial fauna","10","Data Deficient","High Concern","0","2014"
"555577558","5734","elena","Completed","Published","Mount Hamiguitan Range Wildlife Sanctuary","Critical habitat for a range of plant and animal species within the globally significant Philippine Biodiversity Hotspot","10","Data Deficient","Good","0","2014"
"2005","5737","elena","Completed","Published","Nahanni National Park","Exceptional natural beauty","7","Stable","Good","0","2014"
"2005","5737","elena","Completed","Published","Nahanni National Park","Exceptional representation of on-going geological processes","8","Stable","Low Concern","0","2014"
"198302","5565","remco","Completed","Published","iSimangaliso Wetland Park","The combination of fluvial, marine and Aeolian processes which have resulted in a variety of landforms and are on-going to present day","9","Improving","Low Concern","0","2014"
"555547990","5812","elena","Completed","Published","Western Ghats","Endemic and threatened mammals","10","Data Deficient","Good","0","2014"
"198302","5565","remco","Completed","Published","iSimangaliso Wetland Park","Significant diversity of African biota","10","Stable","Low Concern","0","2014"
"191","5742","elena","Completed","Published","Galápagos Islands","Unique underwater wildlife spectacle","7","Deteriorating","High Concern","0","2014"
"191","5742","elena","Completed","Published","Galápagos Islands","Unique geological and geomorphological features","8","Stable","Good","0","2014"
"191","5742","elena","Completed","Published","Galápagos Islands","Unique example of how ecological, evolutive and biogeographic processes model islands flora and fauna","9","Deteriorating","High Concern","0","2014"
"191","5742","elena","Completed","Published","Galápagos Islands","High species diversity, including endemic and endangered species","10","Deteriorating","High Concern","0","2014"
"555547987","5801","elena","Completed","Published","Lakes of Ounianga","An exceptional example of permanent lakes in a desert setting","7","Stable","Low Concern","0","2014"
"555547987","5801","elena","Completed","Published","Lakes of Ounianga","Exceptional natural landscape of great beauty","7","Stable","Good","0","2014"
"555547990","5812","elena","Completed","Published","Western Ghats","Endemic and threatened birds","10","Data Deficient","Good","0","2014"
"555547990","5812","elena","Completed","Published","Western Ghats","Endemic and threatened amphibians","10","Data Deficient","Good","0","2014"
"145582","5803","elena","Completed","Published","Cocos Island National Park","Outstanding and complex mosaic of marine environments","9","Data Deficient","High Concern","0","2014"
"145582","5803","elena","Completed","Published","Cocos Island National Park","Remarkable diversity of endemic species","10","Data Deficient","High Concern","0","2014"
"9614","5805","elena","Completed","Published","Sangay National Park","Outstanding natural beauty","7","Stable","Good","0","2014"
"9614","5805","elena","Completed","Published","Sangay National Park","Outstanding examples of on-going geological processes characterized by explosions of steam and ash, and occasional lava flows","8","Stable","Good","0","2014"
"9614","5805","elena","Completed","Published","Sangay National Park","High diversity of vegetation types with altitudinal variations","9","Stable","Low Concern","0","2014"
"9614","5805","elena","Completed","Published","Sangay National Park","High species diversity and important habitats of endangered species","10","Deteriorating","High Concern","0","2014"
"9623","5806","elena","Completed","Published","Historic Sanctuary of Machu Picchu","Dramatic mountain landscape of exceptional scenic beauty","7","Deteriorating","High Concern","0","2014"
"9623","5806","elena","Completed","Published","Historic Sanctuary of Machu Picchu","A remarkable diverse array of habitats and species","9","Deteriorating","High Concern","0","2014"
"2554","5808","elena","Completed","Published","Darién National Park","Scenic beauty of natural landscape patterns and geomorphologic features","7","Deteriorating","High Concern","0","2014"
"2554","5808","elena","Completed","Published","Darién National Park","Biological bridge between North and South America","9","Deteriorating","Critical","0","2014"
"2554","5808","elena","Completed","Published","Darién National Park","Diversity of flora and fauna","10","Deteriorating","High Concern","0","2014"
"555547990","5812","elena","Completed","Published","Western Ghats","Endemic and threatened reptiles","10","Data Deficient","Good","0","2014"
"555577559","5810","elena","Completed","Published","Trang An Landscape Complex","An exceptional geological site showcasing the final stages of tower karst landscape evolution in a humid tropical environment","8","Data Deficient","Low Concern","0","2014"
"555577559","5810","elena","Completed","Published","Trang An Landscape Complex","Extraordinarily beautiful and awe-inspiring tower karst landscape","7","Data Deficient","High Concern","0","2014"
"555547990","5812","elena","Completed","Published","Western Ghats","One of the best examples of a tropical monsoon system on the planet","9","Data Deficient","Good","0","2014"
"555547990","5812","elena","Completed","Published","Western Ghats","Exceptional species diversity and endemism","9","Data Deficient","Good","0","2014"
"555547990","5812","elena","Completed","Published","Western Ghats","Endemic and threatened plants","10","Data Deficient","Good","0","2014"
"10902","6040","elena","Completed","Published","Wood Buffalo National Park","North America’s largest population of wild bison","9","Data Deficient","Good","0","2014"
"555547990","5812","elena","Completed","Published","Western Ghats","Endemic and threatened fish","10","Data Deficient","Good","0","2014"
"555547990","5812","elena","Completed","Published","Western Ghats","Endemic and threatened invertebrates","10","Data Deficient","Good","0","2014"
"16791","5814","elena","Completed","Published","Sinharaja Forest Reserve","The largest and relatively undisturbed remnant of Sri Lanka’s tropical lowland rain forest","10","Improving","Low Concern","0","2014"
"16791","5814","elena","Completed","Published","Sinharaja Forest Reserve","Rare, threatened and endemic amphibians","10","Deteriorating","High Concern","0","2014"
"16791","5814","elena","Completed","Published","Sinharaja Forest Reserve","Rare and endemic Orchids","10","Data Deficient","Data Deficient","0","2014"
"16791","5814","elena","Completed","Published","Sinharaja Forest Reserve","Rare and endemic trees","10","Stable","Low Concern","0","2014"
"16791","5814","elena","Completed","Published","Sinharaja Forest Reserve","Endemic Pteridophytes","10","Data Deficient","Data Deficient","0","2014"
"16791","5814","elena","Completed","Published","Sinharaja Forest Reserve","Rare, threatened and endemic freshwater fish","10","Data Deficient","Data Deficient","0","2014"
"16791","5814","elena","Completed","Published","Sinharaja Forest Reserve","Rare, threatened and endemic reptiles","10","Data Deficient","Data Deficient","0","2014"
"16791","5814","elena","Completed","Published","Sinharaja Forest Reserve","Rare, threatened and endemic birds","10","Stable","Low Concern","0","2014"
"16791","5814","elena","Completed","Published","Sinharaja Forest Reserve","Rare, threatened and endemic mammals","10","Stable","Low Concern","0","2014"
"16791","5814","elena","Completed","Published","Sinharaja Forest Reserve","Rare, threatened and endemic invertebrate species","10","Data Deficient","Data Deficient","0","2014"
"68916","5816","elena","Completed","Published","Yakushima","Forests of outstanding natural beauty","7","Stable","Low Concern","0","2014"
"68916","5816","elena","Completed","Published","Yakushima","Outstanding scenic beauty","7","Stable","Good","0","2014"
"68916","5816","elena","Completed","Published","Yakushima","An island ecosystem with an unbroken sequence of old-growth forests from subtropical to cool-temperate climate","9","Stable","Good","0","2014"
"68916","5816","elena","Completed","Published","Yakushima","A diverse biota exhibiting significant endemism","9","Deteriorating","High Concern","0","2014"
