"wdpa_id","screenname","status","stage","name_en","topic","pm_rating","assessment_cycle"
"5002","elena","Completed","Published","Río Plátano Biosphere Reserve","Education and interpretation programs","Some Concern","2014"
"5002","elena","Completed","Published","Río Plátano Biosphere Reserve","Tourism and visitation management","Some Concern","2014"
"5002","elena","Completed","Published","Río Plátano Biosphere Reserve","Monitoring","Some Concern","2014"
"5002","elena","Completed","Published","Río Plátano Biosphere Reserve","Research","Data Deficient","2014"
"61610","elena","Completed","Published","Los Katios National Park","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Serious Concern","2014"
"61610","elena","Completed","Published","Los Katios National Park","Legal framework","Serious Concern","2014"
"61610","elena","Completed","Published","Los Katios National Park","Integration into regional and national planning systems (including sea/landscape connectivity)","Some Concern","2014"
"61610","elena","Completed","Published","Los Katios National Park","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Serious Concern","2014"
"61610","elena","Completed","Published","Los Katios National Park","Management effectiveness","Some Concern","2014"
"61610","elena","Completed","Published","Los Katios National Park","Implementation of Committee decisions and recommendations","Some Concern","2014"
"61610","elena","Completed","Published","Los Katios National Park","Boundaries","Some Concern","2014"
"61610","elena","Completed","Published","Los Katios National Park","Sustainable finance","Some Concern","2014"
"61610","elena","Completed","Published","Los Katios National Park","Staff training and development","Data Deficient","2014"
"61610","elena","Completed","Published","Los Katios National Park","Sustainable use","Some Concern","2014"
"61610","elena","Completed","Published","Los Katios National Park","Education and interpretation programs","Effective","2014"
"61610","elena","Completed","Published","Los Katios National Park","Tourism and visitation management","Effective","2014"
"61610","elena","Completed","Published","Los Katios National Park","Monitoring","Effective","2014"
"61610","elena","Completed","Published","Los Katios National Park","Research","Some Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Serious Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Legal framework","Some Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Integration into regional and national planning systems (including sea/landscape connectivity)","Serious Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Some Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Management effectiveness","Some Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Implementation of Committee decisions and recommendations","Data Deficient","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Boundaries","Serious Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Sustainable finance","Effective","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Staff training and development","Some Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Sustainable use","Some Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Education and interpretation programs","Some Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Tourism and visitation management","Some Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Monitoring","Some Concern","2014"
"555577560","elena","Completed","Published","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Research","Effective","2014"
"61612","elena","Completed","Published","Canaima National Park","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Some Concern","2014"
"61612","elena","Completed","Published","Canaima National Park","Legal framework","Serious Concern","2014"
"61612","elena","Completed","Published","Canaima National Park","Integration into regional and national planning systems (including sea/landscape connectivity)","Some Concern","2014"
"61612","elena","Completed","Published","Canaima National Park","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Serious Concern","2014"
"61612","elena","Completed","Published","Canaima National Park","Management effectiveness","Serious Concern","2014"
"61612","elena","Completed","Published","Canaima National Park","Implementation of Committee decisions and recommendations","Data Deficient","2014"
"61612","elena","Completed","Published","Canaima National Park","Boundaries","Some Concern","2014"
